Global_influence_score	,screen_name	,Global_rank
96.0,dinoslove03,1011
96.0,MightyQ88,1012
96.0,browns2211,1013
96.0,tedylove97,1014
96.0,itsanggee__,1015
96.0,AnthonyFKelly,1016
96.0,MONHEART16,1017
96.0,sunmoonandspace,1018
96.0,monbebeworld,1019
96.0,BR_DougFarrar,1020
96.0,AnyTd3,1021
96.0,96Jara,1022
96.0,heyhareh,1023
96.0,haha_kimbuoy,1024
96.0,I_M_BEAUTIFUL96,1025
96.0,LOUyaaaaaal,1026
96.0,chaewondegrees,1027
96.0,Dooba84,1028
96.0,gravityjihun,1029
96.0,xkihyunniex,1030
96.0,JOOHEON_6,1031
96.0,Stephanie803x,1032
96.0,lindanp05,1033
96.0,SophieLuvsBom,1034
96.0,monxnu,1035
96.0,Sammy_G19,1036
96.0,duxaidex,1037
96.0,endlesseoltang,1038
96.0,happymaum1004,1039
96.0,ultsjk_kh,1040
96.0,Liben06,1041
957.0,01056098500a,1042
9543.0,EAD_SPORTS,1043
9543.0,EAD_SPORTS,1044
9543.0,EAD_SPORTS,1045
9543.0,EAD_SPORTS,1046
9543.0,EAD_SPORTS,1047
951.0,bowguau,1048
951.0,nobleeffort55,1049
951.0,_gallop,1050
951.0,lilmsg14,1051
951.0,CarolK47,1052
951.0,ana_scmum,1053
951.0,elsrinia,1054
951.0,strwberrygrl81,1055
951.0,2speak_easy,1056
951.0,co0lergod1,1057
951.0,samlovestim,1058
951.0,LussierFreddie,1059
951.0,BoggsVickie,1060
951.0,DrG031,1061
951.0,mr_jj_cakes,1062
951.0,paulasuniverse,1063
951.0,bowguau,1064
951.0,canujustdie,1065
951.0,cheryllragland,1066
951.0,PudgyWudg,1067
951.0,profbenveniste,1068
951.0,SDS_Sunlight,1069
951.0,peloquingirl,1070
951.0,xinest,1071
951.0,AngelaAARP,1072
951.0,pastordmpope,1073
950.0,pgs_sports,1074
950.0,pgs_sports,1075
950.0,starmagician70,1076
950.0,starmagician70,1077
950.0,tramipuns,1078
950.0,dustyjournal,1079
950.0,Ginnnnae,1080
950.0,mayorisaac,1081
950.0,mstribling,1082
950.0,gretchensabich,1083
950.0,RJones_chemist,1084
950.0,Mehganern,1085
950.0,CathyC28,1086
950.0,aschalson,1087
950.0,r0sieg,1088
950.0,lillianmedville,1089
950.0,halfcity,1090
950.0,Catz41561Sharon,1091
950.0,chisato_kimura1,1092
950.0,kturner468,1093
950.0,allanbrauer,1094
950.0,mrvndn,1095
950.0,kowaiyoukai,1096
950.0,LinuxandYarn,1097
950.0,mn1207,1098
950.0,amalito_k,1099
950.0,BlueWaveRedCave,1100
950.0,Malice27359580,1101
950.0,theP_A_U_L,1102
950.0,cjrodriguez58,1103
950.0,ElizabethHarris,1104
950.0,CandyKhai,1105
950.0,Pearlz357,1106
950.0,pgs_sports,1107
950.0,JenniferEddy4,1108
950.0,TheFixes,1109
950.0,Mdh_good,1110
950.0,10Sswing,1111
950.0,LasEkristen,1112
950.0,PeggyLayne,1113
950.0,EmGeeEm22,1114
950.0,IBuccilati,1115
950.0,thinkkimthink,1116
950.0,arax10009,1117
950.0,annie340,1118
950.0,Kashmiere,1119
950.0,LASDpark,1120
950.0,JohnEElmore1,1121
950.0,HarryCo27676367,1122
950.0,KallerInshad,1123
950.0,pgs_sports,1124
950.0,BRWNBRONCO,1125
950.0,SHarrisAuthor,1126
950.0,faduda,1127
950.0,KimMD,1128
950.0,pinkwingedpig,1129
950.0,StaceyW32933359,1130
950.0,susan_kotelman,1131
950.0,absharpe1,1132
950.0,phbehnken,1133
950.0,LuccaWangNow,1134
950.0,starmagician70,1135
950.0,KallerInshad,1136
950.0,MissyBaker,1137
950.0,CathyCarey311,1138
950.0,Demonchessa,1139
95.0,DulceRJ13,1140
95.0,ramona_leh,1141
95.0,dyonathangomez,1142
95.0,BryanLacea08,1143
95.0,Ilabchocolates,1144
95.0,FMCRG,1145
95.0,ttctrendingblog,1146
95.0,BogeyGuyC,1147
95.0,krystelatala,1148
95.0,davidan37829727,1149
95.0,JonJenn05904907,1150
95.0,All__sports__,1151
95.0,Snarkmeisters,1152
95.0,WKauai,1153
95.0,sprussell1958,1154
95.0,PeteButcher77,1155
95.0,papatortuga5,1156
95.0,Christi30883180,1157
95.0,JulietKlass,1158
95.0,HeelLeClech,1159
95.0,ZhoumiAG,1160
95.0,HeelLeClech,1161
95.0,arwingsmy,1162
95.0,timdeacon71,1163
95.0,TheGratefulGolf,1164
95.0,Ricey155,1165
95.0,GRBrown72,1166
95.0,Stephen3Morgan,1167
95.0,cleveldesign,1168
95.0,KenDowswell,1169
95.0,cute2bam,1170
95.0,hotwshot,1171
95.0,narf_1234,1172
95.0,Jliobatistapes1,1173
95.0,AbdullahNavey,1174
95.0,progolfcaddyuk,1175
95.0,GolfinNutInVA,1176
95.0,lxabliss,1177
95.0,lxabliss,1178
95.0,lxabliss,1179
95.0,lxabliss,1180
95.0,lxabliss,1181
95.0,jweinski,1182
95.0,Chittaprrr_,1183
95.0,cheeseckyano,1184
95.0,cbastienbaron,1185
95.0,golfinggruffalo,1186
95.0,gaz_donnelly,1187
95.0,maxlythgoe,1188
95.0,HeelLeClech,1189
95.0,Christi30883180,1190
95.0,Christi30883180,1191
95.0,joelgregory1977,1192
95.0,sukhpinder786,1193
95.0,DearHONEY_9194,1194
95.0,GreekElite,1195
95.0,kpop_6love,1196
95.0,lizmorelthomps1,1197
95.0,d_feek,1198
95.0,Fritzo66,1199
95.0,tommyhayes89,1200
95.0,connors_taco,1201
95.0,estradagold1,1202
95.0,damkyl87,1203
95.0,Pharmacist401,1204
95.0,Chrisc1970Chris,1205
95.0,RichardCartwr17,1206
95.0,rxnsxlly,1207
95.0,Bown9,1208
95.0,paddy_golf,1209
95.0,ZAJIDTAN19,1210
95.0,andrei_maxine,1211
95.0,samtownsend0384,1212
95.0,crashtest_dobby,1213
95.0,Tricky001958,1214
95.0,HeelLeClech,1215
95.0,CoryMaillett,1216
95.0,Robbyjoe76,1217
95.0,dearlynct,1218
95.0,Anthony_Goins03,1219
95.0,bigdrive585,1220
95.0,BecksOGrady,1221
95.0,amjansen2,1222
95.0,HOONIHEESEON,1223
95.0,Snarkmeisters,1224
95.0,ScottKefalas,1225
95.0,Snarkmeisters,1226
95.0,DmillerDustin,1227
95.0,Chief1425,1228
95.0,golfballfinder,1229
95.0,mjbradders76,1230
95.0,jiaersprotect,1231
95.0,bigcraig1970,1232
95.0,savesicheng,1233
95.0,putteradayclub,1234
95.0,gunmachansuki,1235
95.0,bigdude34,1236
95.0,All__sports__,1237
95.0,RainyDaegu,1238
95.0,YuppieNina,1239
95.0,MollardDavid,1240
949.0,Bigscindy,1241
949.0,JeffdotLayton,1242
949.0,Bridges253,1243
949.0,aftabsiddiqui93,1244
949.0,GabrielleSarmi2,1245
949.0,BoroughsPubGrp,1246
949.0,priyastoric,1247
949.0,grimsxsa,1248
949.0,sparkplugcoach,1249
949.0,thuggalaflare,1250
949.0,allthedoll,1251
949.0,loisdmba,1252
949.0,1MDA44,1253
949.0,AngNaomi,1254
949.0,onemelek1,1255
949.0,AlephsMom,1256
948.0,RabbiRuth,1257
948.0,fkwang,1258
948.0,wends626,1259
948.0,gregwuSHB,1260
948.0,rjsupa,1261
948.0,rainwaterbry,1262
948.0,AmazonTraveler,1263
948.0,aw_llen,1264
948.0,skorpyos,1265
948.0,CheleBellieBean,1266
948.0,Mrs_Smitty_07,1267
948.0,Bmad730,1268
947.0,politicques,1269
947.0,SwitchingTmprly,1270
947.0,joinLASD,1271
947.0,cubiclegirlwi,1272
947.0,RabbiGreenberg,1273
945.0,RpSingh50773940,1274
945.0,Pramod_KSahu,1275
945.0,sanjaydhakar20,1276
945.0,Jagdish12991836,1277
945.0,LNIPE_Gwalior,1278
94.0,lovemyJIN_92,1279
94.0,kimgiryang0211,1280
94.0,kimgiryang0211,1281
94.0,tipo_61,1282
94.0,nhspsj,1283
94.0,saturssss,1284
94.0,Nb8WwC1ViJRuA7Q,1285
94.0,ruka336,1286
94.0,ruka336,1287
94.0,angel1013jimini,1288
94.0,j2ryang0901,1289
94.0,saturssss,1290
94.0,Nb8WwC1ViJRuA7Q,1291
94.0,JoodljmrmBTS_,1292
94.0,GCDA_GCF,1293
94.0,JN_930309,1294
94.0,JN_930309,1295
94.0,yewon20061021,1296
94.0,0613ARMYBTS,1297
94.0,PhoneGibap_s,1298
94.0,skymarsh,1299
94.0,nhspsj,1300
94.0,Elbe_1013,1301
94.0,Elbe_1013,1302
94.0,sksy2026,1303
94.0,usert314,1304
94.0,DustM_D,1305
94.0,wkwdmd,1306
94.0,aireen_doroja,1307
94.0,3_3__m,1308
94.0,3_3__m,1309
94.0,btsSYHJJTK,1310
94.0,jjinneu1204,1311
94.0,Happy_Haney,1312
94.0,youbomnal,1313
94.0,youbomnal,1314
94.0,YOUNG10241013,1315
94.0,Min_BTS_LUCKY,1316
94.0,Hk41013,1317
94.0,Min_BTS_LUCKY,1318
94.0,__U_niverse,1319
94.0,moyakm7,1320
94.0,aireen_doroja,1321
94.0,moyakm7,1322
94.0,lsYcJX3UGDQZKX5,1323
94.0,lsYcJX3UGDQZKX5,1324
94.0,carrot_twt,1325
94.0,BTSbts_loveya,1326
94.0,carrot_twt,1327
94.0,east12kairi,1328
94.0,FrankDeadly,1329
94.0,Sonia66940245,1330
94.0,Sonia66940245,1331
94.0,Sonia66940245,1332
94.0,Sonia66940245,1333
94.0,Sonia66940245,1334
94.0,SamLitzinger,1335
94.0,cynthiaescutin,1336
94.0,Allstar2star,1337
94.0,DustM_D,1338
94.0,sachininsan2015,1339
94.0,sachininsan2015,1340
94.0,ManuIns67812796,1341
94.0,ManuIns67812796,1342
94.0,ManuIns67812796,1343
94.0,bree1188,1344
94.0,Liptionfav,1345
94.0,PetCounsellor,1346
94.0,TheWadhams,1347
94.0,hekkfjell,1348
94.0,mistidawnkane,1349
94.0,britta_diana,1350
94.0,watanosaka,1351
94.0,redsajonia,1352
94.0,itsmemujar,1353
94.0,noriko_1004,1354
94.0,takabedai,1355
94.0,sstefanilynn,1356
94.0,YabiNaDagat,1357
94.0,JasonJjw8,1358
94.0,love_trinita07,1359
94.0,andalmari_,1360
935.0,ganachelatex,1361
934.0,kygen,1362
934.0,smashhatz,1363
934.0,ciaogirl9,1364
934.0,jeanniebead,1365
934.0,werocktheplanet,1366
934.0,shadybrady224,1367
934.0,djjamesrock,1368
934.0,Nguyenv21688936,1369
934.0,emptyexpand,1370
934.0,oteroph,1371
933.0,acekish,1372
933.0,HarvSaidFuckIt,1373
933.0,brenden_i,1374
933.0,racefortheprize,1375
933.0,OlRengy,1376
933.0,janforney1,1377
933.0,bengoodney,1378
933.0,LilDaij_,1379
933.0,Edras_20,1380
933.0,Mizzopopatumus,1381
933.0,Edras_20,1382
933.0,Fjonthebeat,1383
933.0,Fjonthebeat,1384
933.0,Fjonthebeat,1385
933.0,lottieb46,1386
933.0,BetsySalkind,1387
933.0,cbear1314,1388
933.0,LuckiestPulsar,1389
933.0,angela_zagami,1390
933.0,DariusSivin,1391
933.0,bubba_wubba,1392
933.0,bubba_wubba,1393
933.0,bubba_wubba,1394
933.0,hilldoc,1395
933.0,wo_WOLF_ol,1396
933.0,DanielPeligroso,1397
933.0,sarahwhelmed,1398
933.0,forstudentpower,1399
933.0,jmiiig,1400
930.0,phosphorusstop,1401
930.0,bombgalvanising,1402
930.0,italicrepellent,1403
93.0,ScottSpada12,1404
93.0,LaSalleFan4ever,1405
93.0,Cocoloso17,1406
93.0,IFuckFatChicks5,1407
93.0,emilouzanee03,1408
93.0,talalmakki123,1409
93.0,El_Jeffe_10,1410
93.0,trisjcla,1411
93.0,trisjcla,1412
93.0,nirbhayk092876,1413
93.0,Jorginini,1414
93.0,chon_slp,1415
93.0,fcbimir,1416
93.0,bduane69,1417
93.0,pelicityyy,1418
93.0,og_0marr,1419
93.0,qELzlikkLE,1420
93.0,KarzanEliassi,1421
93.0,ColinPizza,1422
93.0,GeorgeNjideka,1423
93.0,TheDirtyTackle,1424
93.0,TheeMILLZ_,1425
93.0,ZanaEliassi,1426
93.0,GeorgeNjideka,1427
93.0,Sir_Hodor,1428
93.0,bilyagirei,1429
93.0,craskebill,1430
93.0,craskebill,1431
93.0,_Mujahidd,1432
93.0,indermethil,1433
93.0,ShashankTM1995,1434
93.0,Bryte_Doe_,1435
93.0,mr_asiwaju,1436
93.0,mr_asiwaju,1437
93.0,NJBlaugrana1899,1438
93.0,alee_em,1439
93.0,bilyagirei,1440
93.0,FrankInDaHouse,1441
93.0,benjaydp,1442
93.0,ItsJamesMead,1443
93.0,this_is_heavy_,1444
93.0,GBOWNERDRU,1445
93.0,IFuckFatChicks5,1446
93.0,IFuckFatChicks5,1447
93.0,IFuckFatChicks5,1448
93.0,IFuckFatChicks5,1449
93.0,Penguins_Pandas,1450
93.0,yo_its_joe,1451
93.0,thirstyman15,1452
93.0,TheRealCahill,1453
93.0,anil151987,1454
93.0,anil151987,1455
93.0,anil151987,1456
93.0,TeddyFresh13,1457
93.0,anil151987,1458
93.0,anil151987,1459
93.0,paulcuellar,1460
93.0,MindOfEvan,1461
93.0,MorseCode206,1462
93.0,anil151987,1463
93.0,anil151987,1464
93.0,anil151987,1465
93.0,ibeez_jaypee,1466
93.0,anil151987,1467
93.0,anil151987,1468
93.0,anil151987,1469
93.0,anil151987,1470
93.0,anil151987,1471
93.0,anil151987,1472
93.0,anil151987,1473
93.0,anil151987,1474
93.0,anil151987,1475
93.0,anil151987,1476
93.0,anil151987,1477
93.0,anil151987,1478
93.0,anil151987,1479
93.0,anil151987,1480
93.0,anil151987,1481
93.0,anil151987,1482
93.0,anil151987,1483
93.0,anil151987,1484
93.0,anil151987,1485
93.0,anil151987,1486
93.0,anil151987,1487
93.0,anil151987,1488
93.0,anil151987,1489
93.0,LaSalleFan4ever,1490
93.0,pturlick,1491
93.0,macdaddybee5,1492
93.0,Riiichan_33,1493
93.0,lukesauce27,1494
93.0,davebarnes64,1495
93.0,leavenstee,1496
93.0,_delastan,1497
93.0,MSUSean,1498
93.0,BeerBellyBlake,1499
93.0,BigEvSev,1500
93.0,Srishty_Insa,1501
93.0,Srishty_Insa,1502
93.0,Srishty_Insa,1503
93.0,yo_its_joe,1504
93.0,Penguins_Pandas,1505
93.0,VajinderInsan,1506
93.0,VajinderInsan,1507
93.0,VajinderInsan,1508
93.0,the_reel_breezy,1509
93.0,VajinderInsan,1510
93.0,VajinderInsan,1511
93.0,VajinderInsan,1512
93.0,VajinderInsan,1513
93.0,VajinderInsan,1514
93.0,VajinderInsan,1515
93.0,VajinderInsan,1516
93.0,VajinderInsan,1517
93.0,VajinderInsan,1518
93.0,jared_leeper,1519
93.0,VajinderInsan,1520
93.0,VajinderInsan,1521
93.0,VajinderInsan,1522
93.0,VajinderInsan,1523
93.0,VajinderInsan,1524
93.0,VajinderInsan,1525
93.0,Seemuinsan,1526
93.0,SnowBanks34,1527
93.0,BrouilletteJade,1528
93.0,hannahxdrew,1529
93.0,GKyleScott,1530
93.0,MCD5000,1531
93.0,HaydenSak,1532
93.0,MrDuffGuy,1533
93.0,IanFitz_13,1534
93.0,swiftielalalove,1535
93.0,BoBoArnz,1536
93.0,goyaldivya97,1537
93.0,lowkeyozzie,1538
93.0,goyaldivya97,1539
93.0,anil151987,1540
93.0,jake_melaas,1541
93.0,anil151987,1542
93.0,wtonjohn77,1543
93.0,NVogler31,1544
93.0,terrapin1977,1545
93.0,anil151987,1546
93.0,sack_matt,1547
93.0,anil151987,1548
93.0,anil151987,1549
93.0,this_is_heavy_,1550
93.0,LordFarquaad520,1551
93.0,WillHanahan,1552
93.0,swiftielalalove,1553
93.0,b_carnill,1554
93.0,FreddieMayhem16,1555
93.0,Ender_crs,1556
93.0,ColinPizza,1557
93.0,Gary_Walker96,1558
93.0,TheAerialAce,1559
93.0,Jaydeepmahala,1560
93.0,MunjalLalita,1561
93.0,jakeschenck,1562
93.0,MunjalLalita,1563
93.0,DeclanKrueger,1564
93.0,calvinmonty23,1565
93.0,thomara08,1566
93.0,go_csftitans,1567
93.0,cleonardd,1568
93.0,mroefs,1569
93.0,LaSalleFan4ever,1570
93.0,nmill615,1571
93.0,Davement_,1572
93.0,PatHarrington12,1573
93.0,Jaydeepmahala,1574
93.0,ChiefClassical,1575
93.0,TonyDrinksBeer,1576
93.0,Mattyerp,1577
93.0,Raj_S_S,1578
93.0,StarvinGarven,1579
93.0,JordanRab,1580
93.0,maozedongs,1581
93.0,OG_ManTrain,1582
93.0,TimmyHenry23,1583
93.0,13eggarManThief,1584
93.0,_nickolah,1585
93.0,PimpinHomers,1586
93.0,eli_wrestler,1587
93.0,_at_hashtag,1588
93.0,aimmyraj77,1589
93.0,aimmyraj77,1590
93.0,aimmyraj77,1591
93.0,aimmyraj77,1592
93.0,aimmyraj77,1593
93.0,aimmyraj77,1594
93.0,aimmyraj77,1595
93.0,aimmyraj77,1596
93.0,aimmyraj77,1597
93.0,aimmyraj77,1598
93.0,aimmyraj77,1599
93.0,aimmyraj77,1600
93.0,aimmyraj77,1601
93.0,aimmyraj77,1602
93.0,aimmyraj77,1603
93.0,aimmyraj77,1604
93.0,aimmyraj77,1605
93.0,1125E,1606
93.0,aimmyraj77,1607
93.0,aimmyraj77,1608
93.0,aimmyraj77,1609
93.0,aimmyraj77,1610
93.0,aimmyraj77,1611
93.0,aimmyraj77,1612
93.0,aimmyraj77,1613
93.0,aimmyraj77,1614
93.0,aimmyraj77,1615
93.0,aimmyraj77,1616
93.0,aimmyraj77,1617
93.0,aimmyraj77,1618
93.0,aimmyraj77,1619
93.0,aimmyraj77,1620
93.0,Jaydeepmahala,1621
93.0,amnos1103nk0617,1622
93.0,gelgelogeller,1623
93.0,jagga_neha,1624
93.0,jagga_neha,1625
93.0,NeeruInsan,1626
93.0,NeeruInsan,1627
93.0,NeeruInsan,1628
93.0,NeeruInsan,1629
93.0,NeeruInsan,1630
93.0,NeeruInsan,1631
93.0,NeeruInsan,1632
93.0,meenu945950,1633
93.0,NeeruInsan,1634
93.0,NeeruInsan,1635
93.0,NeeruInsan,1636
93.0,NeeruInsan,1637
93.0,NeeruInsan,1638
93.0,NeeruInsan,1639
93.0,NeeruInsan,1640
93.0,NeeruInsan,1641
93.0,NeeruInsan,1642
93.0,NeeruInsan,1643
93.0,NeeruInsan,1644
93.0,NeeruInsan,1645
93.0,NeeruInsan,1646
93.0,NeeruInsan,1647
93.0,NeeruInsan,1648
93.0,NeeruInsan,1649
93.0,NeeruInsan,1650
93.0,NeeruInsan,1651
93.0,NeeruInsan,1652
93.0,NeeruInsan,1653
93.0,InsaPooja,1654
93.0,NeeruInsan,1655
93.0,PapaKiPariHuMai,1656
93.0,PapaKiPariHuMai,1657
93.0,NeeruInsan,1658
93.0,NeeruInsan,1659
93.0,NeeruInsan,1660
93.0,NeeruInsan,1661
93.0,InsaPooja,1662
93.0,NeeruInsan,1663
93.0,InsaPooja,1664
93.0,NeeruInsan,1665
93.0,NeeruInsan,1666
93.0,NeeruInsan,1667
93.0,InsaPooja,1668
93.0,NeeruInsan,1669
93.0,NeeruInsan,1670
93.0,NeeruInsan,1671
93.0,InsaPooja,1672
93.0,PapaKiPariHuMai,1673
93.0,NeeruInsan,1674
93.0,NeeruInsan,1675
93.0,NeeruInsan,1676
93.0,NeeruInsan,1677
93.0,NeeruInsan,1678
93.0,InsaPooja,1679
93.0,NeeruInsan,1680
93.0,NeeruInsan,1681
93.0,NeeruInsan,1682
93.0,NeeruInsan,1683
93.0,NeeruInsan,1684
93.0,NeeruInsan,1685
93.0,theneycuuuhx,1686
93.0,WeLoveVSGalang,1687
93.0,babitatyagi0,1688
93.0,J3puNc5Xs57Et7M,1689
93.0,delozol,1690
93.0,Sarrealism,1691
93.0,cloakedeuphoria,1692
93.0,kaki_0324,1693
93.0,sfelicianooo,1694
93.0,rafghjkl,1695
93.0,irisdlcruz,1696
93.0,kyoheiking92,1697
93.0,Kalarazxc,1698
93.0,kyoheiking92,1699
93.0,swiftielalalove,1700
93.0,swiftielalalove,1701
93.0,kajymari,1702
93.0,kajymari,1703
93.0,JoesalynNicolay,1704
93.0,_deobetics,1705
93.0,thomara08,1706
93.0,delozol,1707
93.0,minetnott,1708
93.0,trisjcla,1709
93.0,GorgeousYeYe,1710
93.0,pelicityyy,1711
93.0,_reyesmikaaa,1712
93.0,LaSalleFan4ever,1713
93.0,_delastan,1714
93.0,_delastan,1715
93.0,biancaaaatot,1716
93.0,clangurayan,1717
93.0,cutienikkilits,1718
93.0,grasyyyaaa,1719
93.0,Rodriguezsean24,1720
93.0,Rodriguezsean24,1721
93.0,greatcoachRDJ,1722
93.0,emilouzanee03,1723
93.0,fctokyo_6,1724
93.0,thisisSamurai13,1725
93.0,_reyesmikaaa,1726
93.0,defaultstupid,1727
93.0,kurtzephyr,1728
93.0,godfreyfreyfrey,1729
93.0,doiejereh,1730
93.0,WeLoveVSGalang,1731
93.0,izabelluuuh,1732
93.0,delozol,1733
93.0,doiejereh,1734
93.0,nikkigabrielle_,1735
93.0,duhitzlihuaa,1736
93.0,LaSalleFan4ever,1737
93.0,_delastan,1738
93.0,trisjcla,1739
93.0,yheemaa,1740
93.0,Kathy04Herrera,1741
93.0,trisjcla,1742
93.0,cutienikkilits,1743
93.0,imangelkiana,1744
93.0,angelesmikkel,1745
93.0,lykaandreyaa,1746
93.0,riverodaIe,1747
93.0,pelicityyy,1748
93.0,jayvee_miranda,1749
93.0,syrelsantoss,1750
9243.0,3741hIUjqOu5mcR,1751
9243.0,TEZsIQGumliXyoi,1752
9243.0,SAO_OS_0218,1753
9243.0,Rodscollection,1754
9243.0,teao_ten,1755
9242.0,nakamu05281,1756
92.0,LilyChristina6,1757
92.0,hwangb_official,1758
92.0,xchaerunisahx,1759
92.0,SwarleyDent,1760
92.0,taniaarora45,1761
92.0,taniaarora45,1762
92.0,taniaarora45,1763
92.0,taniaarora45,1764
92.0,jyotilala3,1765
92.0,rosuareyes,1766
92.0,rammignacio,1767
92.0,AmuraoVonn,1768
92.0,sinxbiie,1769
919.0,Chase_Elpers,1770
911.0,carricondo_pdc,1771
91.0,Bagirah_Rk,1772
91.0,SwordOfTheLord7,1773
91.0,AsukaSzayn23,1774
91.0,patrickab7,1775
91.0,banniganmike,1776
91.0,October23king,1777
91.0,sandra_kpoper93,1778
91.0,HunaChan1,1779
91.0,sandra_kpoper93,1780
91.0,October23king,1781
91.0,krazykrisB,1782
91.0,NXTjulienfan,1783
91.0,JesseCameron21,1784
91.0,GoshDarnMyLife,1785
91.0,sandra_kpoper93,1786
91.0,RhythFlow,1787
91.0,SpitefulSanity,1788
91.0,BTrain21324248,1789
91.0,October23king,1790
91.0,violadewynters,1791
91.0,FearlessRiOT,1792
91.0,larsgolenia,1793
91.0,JIrwinNXTFan,1794
91.0,NMamatas,1795
91.0,cyberpilate,1796
91.0,TheWWEWolfe,1797
91.0,Cenadiva5477,1798
91.0,Cenadiva5477,1799
91.0,Cenadiva5477,1800
91.0,Cenadiva5477,1801
91.0,Pretie_bishh,1802
91.0,Perseus_233,1803
91.0,Miss_Eduful,1804
91.0,cweku_lanez,1805
91.0,Koonce94,1806
91.0,iam_no_bos,1807
91.0,LALakerPolls,1808
91.0,khor_kor,1809
91.0,rmtmedina9,1810
91.0,adwoa_nicoletta,1811
91.0,October23king,1812
91.0,prince_fmf,1813
91.0,RoboKop6000sux,1814
91.0,edu_legido,1815
91.0,therabiatul,1816
91.0,katiealene,1817
91.0,Rark9999,1818
91.0,sarahwithajean,1819
91.0,notjaredmonsan2,1820
91.0,aaamar_19,1821
91.0,ythnonasinbi,1822
91.0,purinprat,1823
91.0,eternaldcgirl,1824
91.0,nikkiscross,1825
91.0,day_a_blake,1826
91.0,GauravIndiaJind,1827
91.0,GauravIndiaJind,1828
91.0,ChampionMyzter,1829
91.0,GauravIndiaJind,1830
91.0,yeo_chin4ever,1831
91.0,otaroddball,1832
91.0,maferlimaa_,1833
91.0,AminZulkarnain,1834
91.0,HiramBITW,1835
91.0,RF_Jjang,1836
91.0,NuhUh20,1837
91.0,CalThomas92,1838
91.0,TorontoPres31,1839
91.0,tshouds,1840
91.0,CatchAttack1,1841
91.0,CatchAttack1,1842
91.0,CatchAttack1,1843
91.0,dadez33,1844
91.0,msdancewwe,1845
91.0,CatchAttack1,1846
91.0,mattnelson02,1847
91.0,manasi_nene,1848
91.0,keira_cly,1849
91.0,YesLordMegatron,1850
91.0,AgeOfAleister,1851
91.0,Lola_Bradbury,1852
91.0,funkchild75,1853
91.0,KarleeDaniels,1854
91.0,j_h_g_b,1855
91.0,prince_fmf,1856
91.0,PicchaTeen,1857
91.0,ChrisLeo316,1858
91.0,dadez33,1859
91.0,qualynv_qualyn,1860
91.0,Baliw78,1861
91.0,sleepyhead620,1862
91.0,lzg63574,1863
91.0,PrissyIsSAnitY,1864
91.0,sinblio,1865
91.0,iseeyouGFRIEND,1866
91.0,NYJoey10,1867
91.0,BudDupree15,1868
91.0,starstarg101,1869
91.0,gfysolovely,1870
91.0,TheEricYoung,1871
91.0,fgger322,1872
91.0,spyandpun,1873
91.0,Immu72,1874
91.0,tafraout_t,1875
91.0,gaurangisingla,1876
91.0,gaurangisingla,1877
91.0,gaurangisingla,1878
91.0,itsMeStevie30,1879
91.0,gaurangisingla,1880
91.0,PisuDavi,1881
91.0,janneizzda2,1882
91.0,SaraEry313,1883
91.0,KiraKnight80,1884
91.0,PJ_Reyes11,1885
91.0,insan_rahul7,1886
91.0,insan_rahul7,1887
91.0,rlangeles,1888
91.0,BookSavvy,1889
91.0,insan_rahul7,1890
91.0,InThisRing,1891
91.0,insan_rahul7,1892
91.0,thekiwibird37,1893
91.0,MOHAMMEDFI10,1894
91.0,Catish74,1895
91.0,karateea,1896
91.0,Swati14862965,1897
91.0,Swati14862965,1898
91.0,Swati14862965,1899
91.0,Swati14862965,1900
91.0,Swati14862965,1901
91.0,LongFlyBall,1902
91.0,shinsukestyles,1903
91.0,insan_rahul7,1904
91.0,ninaHazreen,1905
91.0,insan_rahul7,1906
91.0,Swati14862965,1907
91.0,Swati14862965,1908
91.0,Swati14862965,1909
91.0,Umany_snowflake,1910
91.0,Swati14862965,1911
91.0,Swati14862965,1912
91.0,insan_rahul7,1913
91.0,insan_rahul7,1914
91.0,Swati14862965,1915
91.0,Swati14862965,1916
91.0,Swati14862965,1917
91.0,Swati14862965,1918
91.0,insan_rahul7,1919
91.0,Swati14862965,1920
91.0,Swati14862965,1921
91.0,insan_rahul7,1922
91.0,Swati14862965,1923
91.0,insan_rahul7,1924
91.0,insan_rahul7,1925
91.0,Swati14862965,1926
91.0,insan_rahul7,1927
91.0,insan_rahul7,1928
91.0,insan_rahul7,1929
91.0,insan_rahul7,1930
91.0,insan_rahul7,1931
91.0,insan_rahul7,1932
91.0,insan_rahul7,1933
91.0,insan_rahul7,1934
91.0,insan_rahul7,1935
91.0,insan_rahul7,1936
91.0,insan_rahul7,1937
91.0,insan_rahul7,1938
91.0,insan_rahul7,1939
91.0,insan_rahul7,1940
91.0,Swati14862965,1941
91.0,Swati14862965,1942
91.0,Swati14862965,1943
91.0,Swati14862965,1944
91.0,Swati14862965,1945
91.0,happytreebear,1946
91.0,Swati14862965,1947
91.0,Swati14862965,1948
91.0,Swati14862965,1949
91.0,Swati14862965,1950
91.0,RYerinnie,1951
91.0,Swati14862965,1952
91.0,queensowonkim,1953
91.0,Swati14862965,1954
91.0,Swati14862965,1955
91.0,fysinbi,1956
91.0,Swati14862965,1957
91.0,Swati14862965,1958
91.0,riya77000,1959
91.0,Swati14862965,1960
91.0,pinkteadrops,1961
91.0,Swati14862965,1962
91.0,riya77000,1963
91.0,PONDY2018,1964
91.0,armylovebtsintl,1965
